First_pokemon,Second_pokemon,Winner,HP_diff,Atk_diff,Def_diff,SpAtk_diff,SpDef_diff,Spd_diff,1_2_Atk_Def,1_2_Atk_HP,1_2_SpAtk_SpDef,1_2_SpAtk_HP,2_1_Atk_Def,2_1_Atk_HP,2_1_SpAtk_SpDef,2_1_SpAtk_HP,Dmg_mul_1,Dmg_mul_2,Lgnd_1,Lgnd_2,Prio,Pkmn_1_win
654,362,362,-25,-60,-30,-15,5,-60,-40,-40,-15,-15,50,45,-5,25,2.0,1.0,0,0,1,0
258,749,749,0,-50,-85,50,28,37,-70,-15,48,40,65,35,-30,-10,0.5,4.0,0,0,0,0
68,451,451,10,-25,16,-25,11,0,16,15,-9,-10,25,30,5,5,1.0,2.0,0,0,0,0
676,726,726,41,47,28,-13,24,-47,58,56,14,16,-17,-32,3,-12,0.5,1.0,0,0,1,0
505,514,505,13,36,-50,-44,-25,25,-9,36,-4,16,5,-13,65,47,2.0,1.0,0,0,0,1
767,653,767,-56,4,7,-40,-35,18,19,-25,-35,-69,8,27,40,27,1.0,2.0,0,0,0,1
625,119,119,-7,-40,25,10,35,-30,-70,-15,25,30,-55,32,-20,27,1.0,0.5,0,0,1,0
690,763,690,50,70,13,-1,12,36,61,73,-6,7,-22,-47,-17,-42,1.0,1.0,0,0,0,1
798,519,519,5,15,-7,25,35,-13,43,35,55,75,35,15,-5,45,1.0,1.0,1,0,1,0
204,16,204,-5,0,0,-45,-15,10,-5,-15,-35,-15,-5,-10,25,35,2.0,2.0,0,0,0,1
309,195,309,0,5,7,0,22,15,5,-10,20,10,-7,-15,-2,10,1.0,2.0,0,0,0,1
363,362,362,-30,-15,-40,5,-40,-65,5,5,5,5,60,50,40,30,1.0,1.0,0,0,1,0
526,105,526,25,32,25,92,-15,48,35,20,45,75,-22,-37,-32,-42,1.0,1.0,0,0,0,1
52,741,741,-31,5,7,-17,-2,-27,22,4,-12,-21,10,30,7,27,1.0,0.25,0,0,1,0
177,482,177,40,46,14,-20,5,45,26,31,-5,0,-34,-55,10,-20,1.0,1.0,0,0,0,1
358,24,24,-3,-35,-15,-45,30,-41,-35,-38,10,7,15,0,25,55,1.0,1.0,0,0,1,0
587,325,587,5,0,-2,20,8,22,0,-5,20,5,2,-10,-8,-20,1.0,1.0,0,0,0,1
799,795,795,-28,60,-61,89,35,-15,39,52,75,62,40,20,-49,1,1.0,1.0,1,1,1,0
259,590,590,-65,-72,-23,15,-10,7,3,-47,0,-45,98,90,-5,5,0.0,2.0,0,0,0,0
719,308,308,16,31,33,-2,-7,-27,29,21,-4,8,-35,-26,5,-6,1.0,1.0,0,0,1,0
551,427,427,-5,-80,0,-80,0,-15,0,-5,0,-5,80,80,80,80,0.25,2.0,1,1,1,0
630,746,746,-12,2,8,-23,2,-3,-4,-12,-20,-22,-14,-2,1,13,1.0,2.0,0,0,1,0
57,607,57,-5,53,-10,13,20,54,20,40,0,10,-23,-8,-33,2,0.5,2.0,0,0,0,1
783,294,783,14,36,40,4,5,16,36,26,-6,4,-40,-24,-15,-14,2.0,0.5,0,0,0,1
20,765,20,21,112,7,-46,37,75,117,106,-28,-29,-2,-27,-19,-4,1.0,1.0,0,0,0,1
712,421,421,45,40,0,-40,-30,-15,70,90,0,40,30,5,70,35,2.0,2.0,1,1,1,0
71,358,71,-25,5,-20,45,-15,40,-15,-30,25,55,0,-10,-5,35,0.5,0.5,0,0,0,1
29,100,100,5,25,14,-60,19,-25,30,30,5,10,-9,0,46,65,0.25,1.0,0,0,1,0
585,387,387,6,-10,40,-33,-23,-45,40,41,-13,-14,10,45,43,13,1.0,1.0,0,0,1,0
436,695,436,-8,-7,-6,13,-6,23,8,6,8,6,21,21,1,1,0.5,1.0,0,0,0,1
615,282,282,0,5,-25,-45,-25,0,20,20,-55,-55,40,15,15,-10,0.5,2.0,0,0,0,0
613,622,613,-5,-8,-70,0,-70,16,-33,17,-70,-20,45,30,0,-15,1.0,2.0,0,0,0,1
260,267,260,-25,-9,-33,5,-15,32,5,5,0,0,47,39,10,20,0.5,2.0,0,0,0,1
179,134,134,35,0,15,-39,1,-25,15,-15,-19,11,0,-50,19,15,1.0,2.0,0,0,1,0
9,534,9,28,39,-29,54,8,14,-3,54,52,109,-13,-13,-10,27,1.0,4.0,0,0,0,1
507,429,429,-1,-101,6,-101,11,-84,-1,-1,-1,-1,94,101,89,101,1.0,1.0,0,1,1,0
547,443,547,65,-5,70,35,90,5,20,15,35,20,-45,-45,-90,-80,1.0,1.0,0,0,0,1
388,550,550,-6,75,-15,-42,-7,-50,75,95,3,23,15,26,52,71,0.5,2.0,0,1,1,0
530,527,527,-23,-25,70,0,20,-35,35,32,-50,-3,-10,80,-70,20,2.0,1.0,0,0,1,0
110,2,110,0,-12,7,0,0,80,-13,-10,0,20,-8,2,0,20,0.5,1.0,0,0,0,1
1,240,240,-55,-51,-31,5,5,-5,-31,-51,5,-35,51,55,-5,15,2.0,4.0,0,0,1,0
747,364,747,4,-67,16,-32,21,49,-12,-22,23,13,39,41,34,41,0.0,2.0,0,0,0,1
763,724,724,-25,-16,-10,-56,-37,-60,-19,-22,-42,-17,7,19,51,64,2.0,1.0,0,0,1,0
596,373,596,-60,-28,-33,-26,-31,4,-23,-60,-21,-60,38,28,36,26,1.0,1.0,0,0,0,1
490,227,490,-14,-55,-30,32,-18,46,-10,-25,32,2,75,44,18,-16,1.0,1.0,0,0,0,1
628,521,521,-31,36,-41,-42,-11,-25,26,26,18,-12,31,21,71,61,4.0,1.0,0,0,1,0
82,288,288,-23,25,54,-5,-16,-65,34,17,-16,-33,-45,15,5,-5,1.0,0.5,0,0,1,0
201,155,155,-10,-35,30,-40,-30,-120,15,20,-65,-50,20,65,5,0,2.0,1.0,0,0,1,0
594,632,594,45,40,45,-40,10,-25,65,65,0,0,-20,-20,30,-5,2.0,0.5,0,0,1,1
337,351,337,-70,30,50,10,50,40,65,-30,45,-50,-15,10,-15,10,1.0,1.0,0,0,0,1
587,485,587,-2,21,-43,31,-43,49,-41,-12,-31,-2,-19,-31,-19,-31,0.5,1.0,0,0,0,1
609,302,609,5,5,20,15,20,-55,5,-5,40,30,-20,-15,5,10,1.0,2.0,0,0,1,1
174,85,85,0,-20,10,-21,-17,-47,10,15,-21,-6,20,35,17,15,2.0,0.5,0,0,1,0
149,27,27,25,0,40,54,44,-30,30,20,54,45,-10,-5,-44,-34,1.0,1.0,0,0,1,0
429,510,429,-10,88,0,88,-10,110,100,90,90,90,12,12,12,12,1.0,1.0,1,0,0,1
788,569,569,44,50,85,8,38,-12,63,59,21,17,-72,-35,-25,-35,1.0,2.0,0,0,1,0
152,221,152,-45,-10,-50,-5,-15,15,-60,5,-5,-20,0,60,15,30,2.0,2.0,0,0,0,1
440,306,306,-4,1,3,-44,-39,-30,1,-2,-34,13,-3,1,49,61,1.0,1.0,0,0,1,0
527,310,527,8,85,5,25,55,45,65,65,5,5,-25,-28,-75,-28,1.0,1.0,0,0,0,1
297,405,405,-60,-50,-80,-15,-35,-25,-90,-60,-35,-70,40,50,15,5,4.0,1.0,0,0,1,0
199,165,165,-36,-130,-20,-174,-70,-100,-50,-86,-100,-86,100,80,144,124,1.0,1.0,0,1,1,0
101,785,101,-20,-40,-77,57,-20,11,-72,-15,40,50,45,45,3,13,4.0,2.0,0,0,0,1
523,274,274,15,-5,65,45,30,-30,15,10,65,80,-45,0,-10,20,2.0,1.0,0,0,1,0
252,279,279,10,0,50,-50,-10,-30,50,40,-10,-20,0,30,50,20,2.0,1.0,0,0,1,0
447,634,634,-18,-25,1,-15,1,-50,-15,-30,-15,-30,9,13,-1,3,1.0,1.0,0,0,1,0
444,286,444,15,30,0,-10,0,30,50,50,-10,-20,20,5,0,-25,1.0,1.0,0,0,0,1
467,123,467,20,50,-60,-15,10,55,-10,40,45,20,0,-30,50,15,0.5,2.0,0,0,0,1
337,585,337,-10,-5,-20,30,45,80,-5,30,40,10,20,45,-35,-10,2.0,0.5,0,0,0,1
678,246,246,-15,-40,-55,0,-5,-45,-100,-25,-30,-25,-5,30,-25,-10,0.25,2.0,0,0,1,0
330,230,230,-20,-45,-15,-10,-5,-25,-35,35,-45,-15,25,100,-30,15,0.5,1.0,0,0,1,0
481,542,481,-19,-38,-36,-86,-61,12,-18,-8,-56,-26,56,49,91,79,1.0,1.0,0,1,0,1
453,722,453,20,25,25,63,45,30,30,30,65,85,-20,-15,-43,2,1.0,2.0,0,0,0,1
596,342,342,-10,10,-10,-25,-45,-31,0,-10,-35,-10,0,-10,35,25,1.0,2.0,0,0,1,0
160,128,128,-4,-3,-15,15,0,-13,4,19,0,5,22,26,-15,-6,1.0,0.5,0,0,1,0
323,111,111,-10,-20,-40,-40,-5,-20,-60,-40,-25,-40,0,-10,20,10,1.0,1.0,0,0,1,0
603,247,603,30,43,50,-10,30,27,73,58,20,25,-20,-15,0,5,1.0,4.0,0,0,0,1
579,459,579,-10,-4,-35,-43,-75,7,-30,-5,-69,-24,9,9,49,29,4.0,0.5,0,0,0,1
250,345,250,25,35,50,-5,15,20,50,45,15,45,-35,-15,5,25,1.0,2.0,0,0,0,1
244,789,244,-10,-14,-40,33,10,47,-30,0,30,10,24,24,-13,-13,1.0,1.0,0,0,0,1
498,29,498,35,50,26,75,16,35,66,75,61,80,-10,-10,-30,-30,1.0,0.0,0,0,0,1
445,740,740,-19,-20,-28,-77,-114,-44,-23,-33,-119,-43,25,6,72,53,1.0,1.0,0,0,1,0
339,363,339,20,-10,20,20,20,70,35,25,65,55,25,15,25,15,0.5,1.0,0,0,0,1
400,798,798,10,-50,10,-75,-60,-25,0,-20,-55,-5,40,20,80,60,1.0,1.0,0,1,1,0
538,732,732,-3,-6,59,1,61,-31,4,-3,6,-3,-49,6,-56,-1,1.0,1.0,1,0,1,0
341,684,684,1,-24,-10,50,25,60,0,-9,35,26,34,14,-40,-25,0.0,2.0,0,0,0,0
569,585,585,-29,-55,-68,0,-3,46,-55,-20,10,-20,68,64,13,9,1.0,1.0,0,0,0,0
219,243,219,-5,-25,-10,-15,-10,40,5,5,15,15,40,35,40,35,1.0,1.0,0,0,0,1
206,651,651,-15,-65,-50,-20,-50,65,-35,0,-65,-30,80,80,5,5,0.5,1.0,0,0,0,0
348,683,348,-32,-30,-70,5,-70,17,0,13,-25,-12,100,75,40,15,1.0,1.0,0,0,0,1
184,375,184,22,-30,-5,-20,25,75,5,27,15,7,40,35,10,5,1.0,1.0,0,0,0,1
462,397,397,-10,14,-30,14,-30,-14,14,14,14,14,30,10,30,10,1.0,2.0,0,0,1,0
667,486,486,-12,-34,-61,6,-61,-3,-61,-12,-31,18,34,34,24,24,0.25,1.0,0,0,1,0
757,28,28,-12,-36,-12,-24,-15,-55,-11,-11,-24,-28,37,37,15,8,1.0,1.0,0,0,1,0
204,291,204,-5,-25,0,-55,15,15,-5,-15,-5,-15,20,15,35,45,2.0,2.0,0,0,0,1
101,127,101,-10,-15,-50,20,10,10,-45,-5,70,60,20,20,40,50,1.0,1.0,0,0,0,1
470,547,547,-44,-22,-72,-18,-68,-51,-72,-72,-73,-63,22,-6,13,-1,1.0,1.0,0,0,1,0
77,363,77,15,5,10,0,5,20,50,40,45,35,35,20,40,20,2.0,0.25,0,0,0,1
700,160,700,50,26,84,40,22,58,45,49,40,49,-65,-27,-22,-41,1.0,0.5,1,0,0,1
130,227,227,-60,-75,-20,10,-5,40,-30,-45,10,-20,65,90,5,30,1.0,1.0,0,0,0,0
62,507,62,-9,31,-21,-14,-16,4,24,31,-26,-14,14,9,4,9,1.0,1.0,0,0,0,1
450,570,570,-4,-3,-1,-28,-1,-46,35,21,10,-4,39,28,39,28,1.0,1.0,0,0,1,0
445,260,260,14,-30,3,-35,-15,-52,8,0,-20,-10,35,16,30,11,1.0,1.0,0,0,1,0
368,505,368,-10,9,-5,-26,-5,5,50,32,-5,-23,46,33,26,13,1.0,2.0,0,0,0,1
586,273,586,45,90,95,-5,25,-45,100,95,5,20,-85,-40,-15,-20,1.0,2.0,0,0,1,1
368,750,750,14,5,-90,15,11,55,-35,56,11,1,50,37,-15,-28,0.0,1.0,0,0,0,0
133,3,133,-10,28,-3,-45,-20,25,27,30,-45,-25,2,12,20,30,2.0,1.0,0,0,0,1
686,663,663,-15,-15,-45,-30,-45,-30,-30,25,-45,-20,30,55,30,25,1.0,0.5,0,0,1,0
406,481,481,-28,-52,-9,-24,6,-15,-34,-41,-19,-31,27,39,-1,21,1.0,1.0,0,0,1,0
539,387,539,16,-10,40,22,42,15,40,41,42,41,10,35,-22,3,1.0,2.0,1,0,0,1
436,539,539,-36,-47,-61,-47,-61,-19,-47,-22,-47,-22,61,61,61,61,1.0,1.0,0,1,1,0
789,704,704,-24,-31,5,-78,-55,-93,-11,-10,-58,-47,15,45,75,55,2.0,1.0,0,1,1,0
766,390,766,22,-15,-78,49,-36,84,-75,15,-21,69,18,8,-34,-2,1.0,0.0,0,0,0,1
498,325,498,20,65,25,80,35,40,65,60,80,65,-25,-25,-35,-35,2.0,0.5,0,0,0,1
223,310,223,5,35,45,-5,5,50,15,15,-25,-25,-65,-25,-25,-25,2.0,1.0,0,0,0,1
518,81,518,35,43,-33,65,55,75,23,83,65,55,13,5,-55,-45,0.0,2.0,0,0,0,1
429,385,429,-10,60,-20,90,-70,110,80,90,30,90,40,40,10,10,1.0,1.0,1,0,0,1
188,143,143,-80,-60,-52,-40,-40,-45,-55,-105,-50,-85,57,35,30,35,1.0,1.0,0,0,1,0
202,14,202,45,45,40,70,80,25,40,30,70,45,-45,-60,-80,-70,1.0,1.0,0,0,0,1
360,582,360,0,40,13,-5,13,-66,68,55,13,0,15,15,5,5,2.0,0.0,0,0,1,1
567,571,571,15,27,17,-18,17,-4,32,30,-13,-15,-12,-12,-12,-12,1.0,1.0,0,0,1,0
510,425,425,-40,-118,-110,-88,-30,-50,-98,-38,-28,-38,130,120,90,90,1.0,4.0,0,1,1,0
495,347,495,8,97,32,47,12,37,87,70,37,20,-42,-35,-22,-35,2.0,0.5,0,0,0,1
321,521,521,-14,-16,-56,-96,-26,-70,-26,-26,-36,-66,46,4,86,44,0.25,2.0,0,0,1,0
570,619,570,14,23,-35,53,15,51,3,38,53,38,15,1,-15,-29,1.0,2.0,0,0,0,1
639,355,355,-25,-90,-60,-40,-55,0,-70,-40,0,35,80,75,95,100,1.0,1.0,0,0,0,0
92,676,92,-60,-25,-35,-35,-45,25,5,-10,-45,-60,65,75,35,35,1.0,2.0,0,0,0,1
284,513,513,30,30,45,50,25,-55,85,80,10,25,10,20,-65,-55,1.0,2.0,0,0,1,0
598,709,709,16,-30,-15,-30,-5,-27,5,6,5,-4,50,20,40,10,2.0,1.0,0,1,1,0
740,440,740,14,-1,0,31,78,25,-3,1,36,48,-2,-12,-73,3,1.0,1.0,0,0,0,1
784,557,557,-16,-9,-25,-31,-40,-72,-29,-9,-51,-31,5,16,20,16,1.0,0.5,0,0,1,0
327,513,513,-20,-45,10,20,-20,-75,10,5,-20,-5,45,70,-20,-5,0.5,2.0,0,0,1,0
591,663,663,43,-40,-29,-10,1,-40,-55,0,-25,0,14,-3,-16,-33,0.5,1.0,0,0,1,0
126,780,126,-55,-70,-6,5,-57,4,-36,-45,-12,-15,40,80,40,35,0.5,2.0,0,0,0,1
535,638,535,-20,10,12,10,-3,21,-30,-5,-5,35,-52,5,-12,45,1.0,1.0,0,0,0,1
587,744,587,-40,-79,-35,-14,-28,14,-33,-50,-16,-40,81,69,26,14,2.0,2.0,0,0,0,1
687,470,687,-11,77,52,3,8,36,77,49,-2,-16,-52,-17,-13,-8,1.0,1.0,0,0,0,1
359,379,359,-26,-21,-37,-21,-47,17,-37,-26,-47,-26,21,21,21,21,0.5,1.0,0,0,0,1
589,125,125,-45,-40,-60,-30,-55,-32,-15,-20,-70,-75,85,65,15,0,1.0,1.0,0,0,1,0
793,663,793,66,31,-20,61,13,9,16,71,46,71,5,-26,-28,-56,0.5,2.0,1,0,0,1
156,477,477,95,-26,-29,11,14,-105,16,45,-31,0,71,-24,-56,-106,1.0,2.0,0,0,1,0
18,92,92,10,-60,5,-10,-10,-40,-20,-10,-10,-10,35,40,10,-10,1.0,2.0,0,0,1,0
519,729,519,-10,39,-10,75,18,5,18,10,48,40,-11,-19,-45,-25,1.0,2.0,0,0,0,1
754,186,186,-24,14,14,23,13,-38,14,-53,23,-26,-14,-43,-13,-25,1.0,1.0,0,0,1,0
148,632,632,25,65,20,15,70,0,90,90,55,55,5,0,-30,15,1.0,1.0,0,0,0,0
81,738,738,-4,42,61,-31,-49,-22,41,36,-49,-14,-62,-2,31,21,1.0,1.0,0,0,1,0
572,355,355,5,-22,-37,-47,-42,81,-2,28,-7,28,57,45,82,70,1.0,2.0,0,0,0,0
53,460,460,0,16,-25,1,-5,-6,-10,35,-25,0,-1,19,-21,-1,2.0,1.0,0,0,1,0
661,622,622,-25,-35,-45,0,-55,-28,-60,-10,-70,-20,20,50,-15,5,1.0,2.0,0,0,1,0
73,361,361,20,10,0,-15,-15,-35,30,30,-15,-15,20,0,15,-20,1.0,1.0,0,0,1,0
696,647,647,12,25,20,25,20,-17,35,25,15,5,-10,-12,-30,-32,1.0,1.0,0,0,1,0
453,311,453,0,-60,-15,65,45,20,-10,10,65,65,65,70,-45,0,2.0,0.5,0,0,0,1
38,424,424,-54,-93,-100,-60,-50,-40,-83,-43,-50,-60,110,104,60,54,0.5,2.0,0,1,1,0
754,502,502,61,22,-18,69,34,-36,-18,32,44,59,-22,-51,-59,-71,1.0,2.0,0,0,1,0
492,575,575,8,17,-3,-13,-3,-22,22,20,-8,-10,8,-5,8,-5,1.0,1.0,0,0,1,0
340,116,340,20,-30,1,100,-30,59,-4,25,25,85,25,35,-45,-35,1.0,1.0,0,0,0,1
690,433,690,45,55,11,12,20,49,59,68,2,2,-7,-32,-30,-55,2.0,0.5,0,0,0,1
21,715,715,-51,-27,-50,-94,-55,-52,-45,-46,-55,-56,32,32,94,89,2.0,2.0,0,0,1,0
719,225,719,-19,-64,-165,-7,-50,8,-169,-14,-47,-27,60,69,10,-1,1.0,1.0,0,0,0,1
599,253,253,35,20,-5,-75,-10,-15,10,15,-65,-55,-5,-40,20,-15,2.0,1.0,0,0,1,0
20,511,20,-25,58,-35,-77,-5,85,75,60,-70,-75,52,27,12,27,2.0,1.0,0,0,0,1
573,550,550,-20,-37,-42,-82,-42,-61,-37,-17,-37,-17,42,40,87,85,1.0,1.0,0,1,1,0
763,129,129,-30,-39,-3,-7,-17,-24,-12,-27,-22,-22,30,42,2,15,0.5,0.5,0,0,1,0
392,459,392,5,-9,-15,16,-25,29,-35,-10,-10,35,-11,-6,-1,14,1.0,2.0,0,0,0,1
674,407,674,31,72,30,20,40,47,87,102,30,15,-15,-1,-30,-36,2.0,2.0,0,0,0,1
347,200,347,0,23,3,13,3,5,-7,-27,-7,-27,-33,-50,-23,-40,2.0,1.0,0,0,0,1
124,504,124,57,34,40,-21,40,40,55,47,0,-8,-19,-44,-19,-44,1.0,2.0,0,0,0,1
543,195,543,21,35,51,50,46,32,35,20,70,60,-51,-36,-26,-11,1.0,1.0,1,0,0,1
711,736,711,63,80,32,57,36,23,72,68,76,68,-40,-75,-17,-52,1.0,2.0,1,0,0,1
2,702,702,-31,-28,-9,-10,-49,-48,-10,-29,-49,-11,27,30,10,30,2.0,0.5,0,1,1,0
190,400,400,-55,-40,-5,-35,-5,-25,-50,-70,-30,-50,-5,25,10,40,1.0,1.0,0,0,1,0
525,109,109,70,100,30,15,5,-20,80,90,15,30,-50,-80,-5,-55,2.0,0.0,0,0,1,0
88,241,241,40,20,95,65,-5,-5,-10,20,45,75,-125,-40,-15,-30,2.0,1.0,0,0,1,0
348,360,348,0,-10,-25,20,-25,55,45,45,20,20,80,55,25,0,2.0,1.0,0,0,0,1
777,174,777,25,20,-10,51,87,22,20,35,47,45,10,-10,-91,-31,1.0,0.5,0,0,0,1
47,127,127,-15,-20,-60,-65,-5,-30,-50,-10,-15,-25,30,25,55,55,1.0,1.0,0,0,1,0
256,548,548,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,45,45,45,45,1.0,1.0,0,0,1,0
335,163,163,-76,-70,-35,-114,-35,-70,-50,-66,-50,-66,55,80,99,124,0.5,1.0,0,1,1,0
178,367,367,-15,-80,-80,-74,-49,-30,-80,-45,-69,-39,80,50,54,50,1.0,1.0,0,0,1,0
571,745,745,-25,-27,-12,-12,-42,-38,-7,-22,-37,-22,32,30,17,15,1.0,1.0,0,0,1,0
137,660,137,-9,31,-31,1,-46,65,-6,51,-61,-19,-6,29,-16,-11,0.5,1.0,0,0,0,1
586,763,763,35,82,68,2,17,-19,73,85,-3,10,-77,-32,-22,-27,1.0,2.0,0,0,1,0
671,639,671,15,25,50,40,40,60,15,10,95,100,-60,-30,15,45,2.0,1.0,0,0,0,1
412,741,741,-6,10,52,-7,23,-2,27,9,-2,-11,-35,5,-18,2,1.0,0.5,0,0,1,0
345,471,345,-61,-23,-23,8,-2,26,-8,-51,18,-11,38,33,12,42,4.0,1.0,0,0,0,1
466,757,466,2,11,-18,23,-16,40,12,12,14,7,19,-1,7,-18,1.0,1.0,0,0,0,1
184,751,751,25,-60,30,-80,30,70,40,30,20,10,70,65,70,65,0.5,1.0,0,0,0,0
771,584,771,40,-10,-20,85,105,45,-20,10,85,55,10,-20,-105,-70,1.0,1.0,0,0,0,1
56,651,651,-60,-80,-80,-25,-60,75,-50,-15,-70,-35,110,125,15,50,1.0,1.0,0,0,0,0
501,273,273,68,67,83,3,17,-23,77,72,13,28,-73,-63,-7,-43,0.5,2.0,0,0,1,0
511,251,511,0,32,15,52,45,20,32,2,52,2,-15,-30,-45,-50,2.0,0.5,0,0,0,1
491,691,691,-20,37,33,47,43,-25,17,22,27,22,-53,5,-63,-5,0.5,2.0,0,0,1,0
750,600,600,-16,-15,75,15,-26,-50,35,35,-30,-30,-25,66,-19,-29,1.0,2.0,0,0,1,0
765,692,692,-66,-27,-72,6,-52,-10,-67,-72,-34,-49,32,21,12,11,2.0,1.0,0,0,1,0
282,280,280,-10,-75,-10,-70,-10,-50,5,5,-20,-20,90,90,60,60,2.0,1.0,0,0,1,0
176,650,650,-15,-29,-11,-5,0,-40,1,-4,-10,-15,41,40,-5,5,1.0,1.0,0,0,1,0
178,320,320,-44,-61,-33,-55,-17,-18,-33,-74,-37,-68,61,31,35,31,1.0,1.0,0,0,1,0
481,142,481,-24,-73,-45,-6,-71,31,-27,-13,-66,-31,91,84,11,-1,1.0,1.0,0,0,0,1
518,677,677,5,73,37,0,-50,-10,93,53,-40,25,-17,-25,10,20,1.0,1.0,0,0,1,0
65,532,532,40,60,3,5,3,4,33,60,23,50,-30,-40,15,5,1.0,1.0,0,0,0,0
389,397,397,-60,-40,10,-50,10,-55,-40,-40,-50,-50,-10,60,-10,60,1.0,1.0,0,0,1,0
286,410,410,-25,-55,-60,-60,-30,-50,-40,-5,-30,-35,75,75,60,50,1.0,1.0,0,0,1,0
709,316,316,28,35,45,65,30,-59,80,64,65,54,0,1,-30,-39,2.0,1.0,1,0,1,0
196,620,196,20,-20,-40,50,15,10,-50,5,40,45,10,5,-25,-25,1.0,1.0,0,0,0,1
750,161,161,-2,26,85,-25,-21,-35,45,49,-25,-16,-66,25,21,11,1.0,0.5,0,0,1,0
334,771,771,-25,75,165,-50,-50,-10,75,45,-70,-35,-165,-5,30,40,2.0,0.5,0,0,1,0
699,551,551,-15,-40,-35,35,5,0,-40,-40,35,35,35,15,-5,15,2.0,0.25,0,1,0,0
543,611,611,21,-2,41,50,51,-21,25,20,75,60,-14,1,-26,-11,0.5,2.0,1,0,1,0
375,43,43,25,79,45,40,-10,-10,80,82,25,52,-44,-22,-5,-13,2.0,0.5,0,0,1,0
177,437,177,21,-2,12,-33,3,9,24,12,-7,-19,14,-7,23,-7,1.0,2.0,0,0,0,1
611,452,611,30,62,30,30,-15,43,57,52,10,40,-35,-40,-5,-20,0.5,2.0,0,0,0,1
751,484,484,-43,57,-17,79,-11,-24,83,47,89,47,43,33,21,11,1.0,2.0,0,0,1,0
627,415,415,-6,8,-67,33,-35,-18,-92,28,-17,3,-33,26,-15,-24,2.0,1.0,0,1,1,0
675,139,139,-20,-30,-55,20,-30,-70,-25,-5,-10,-15,60,45,0,-15,1.0,1.0,0,0,1,0
32,575,32,10,37,7,37,32,46,42,40,42,40,-2,-7,-27,-7,2.0,1.0,0,0,0,1
477,285,477,30,81,59,24,66,100,101,101,24,19,-39,-10,-66,-35,2.0,0.5,0,0,0,1
325,781,781,1,-21,-25,-9,-20,-1,-25,-4,-20,-14,21,16,9,-6,0.0,1.0,0,0,1,0
432,553,432,-70,-25,-30,-25,-30,60,-25,-25,-25,-25,30,70,30,70,1.0,1.0,1,1,0,1
371,329,371,20,10,0,0,10,20,10,45,0,5,0,15,-10,-15,0.5,2.0,0,0,0,1
683,309,309,7,60,28,-20,8,-12,58,50,-22,-10,-30,-17,-10,3,1.0,1.0,0,0,1,0
413,745,745,5,55,70,30,0,-32,75,60,5,20,-50,0,-25,-15,1.0,0.5,0,0,1,0
111,626,111,6,-38,-23,7,0,18,-63,-14,15,6,-2,18,8,-7,4.0,1.0,0,0,0,1
239,608,608,-10,-17,-45,-47,-45,-66,-35,-10,-45,-30,27,17,47,27,2.0,2.0,0,0,1,0
599,191,599,65,60,0,-50,-20,5,15,45,-75,-25,-45,-80,-5,-40,0.25,2.0,0,0,0,1
563,549,549,-5,0,-15,8,-30,-30,0,0,8,8,15,5,30,5,0.5,0.5,0,0,1,0
327,308,308,10,45,43,15,13,-15,43,35,13,25,-45,-20,-15,0,1.0,2.0,0,0,1,0
707,567,707,35,40,35,115,55,30,55,55,85,85,-20,-20,-85,-65,1.0,1.0,1,0,0,1
505,568,505,-2,-4,-25,41,-25,5,16,21,-4,1,45,27,-20,-38,2.0,1.0,0,0,0,1
392,274,274,15,-15,25,10,15,-30,5,0,30,45,-5,0,5,20,1.0,1.0,0,0,1,0
536,341,341,-10,15,67,20,32,-9,25,5,30,45,-57,0,-22,35,0.5,1.0,0,0,1,0
3,170,3,41,30,40,40,50,15,39,43,50,61,-31,-28,-40,-20,1.0,2.0,0,0,0,1
791,385,791,-20,-60,-35,-15,-80,15,-40,-30,-75,-15,55,50,20,20,1.0,1.0,0,0,0,1
48,641,48,-35,15,-5,-60,-10,60,5,-30,-20,-45,-5,-10,50,50,1.0,2.0,0,0,0,1
562,662,562,15,-5,-35,13,-25,10,-20,15,-2,23,20,5,10,-5,1.0,0.5,0,0,0,1
229,213,213,-25,65,-10,-5,-50,0,20,35,-75,-40,-35,-5,-20,-10,2.0,1.0,0,0,0,0
212,451,212,-15,-55,-19,35,16,40,-14,-15,51,50,60,55,0,30,1.0,1.0,0,0,0,1
166,679,679,20,30,60,0,40,-45,60,20,40,20,-30,-30,0,0,1.0,2.0,0,0,1,0
773,327,773,17,-17,-18,16,2,51,-17,8,16,31,18,8,-2,-2,2.0,1.0,0,0,0,1
347,538,538,25,-2,-47,-2,-47,-40,-57,-2,-57,-2,-8,-25,-8,-25,1.0,2.0,0,1,1,0
535,455,535,-47,-100,47,40,57,28,5,-32,55,8,58,115,-42,15,1.0,2.0,0,0,0,1
337,491,491,10,8,-23,-12,-23,65,-8,50,-28,30,7,32,7,32,2.0,2.0,0,0,0,0
611,669,611,20,62,10,15,0,78,37,42,25,30,-35,-40,10,-5,2.0,1.0,0,0,0,1
9,490,9,2,39,33,67,73,9,59,28,117,83,-13,-13,-23,14,1.0,1.0,0,0,0,1
86,764,764,19,-8,-23,-80,-49,-44,-23,-6,-49,-31,8,-17,80,30,1.0,0.5,0,0,1,0
88,557,557,20,0,85,55,-15,-83,-20,0,35,55,-105,-20,-5,-20,1.0,2.0,0,0,1,0
